Accession,Pangolin,Geo_Location,Collection_Date
MZ192673,B.1.1.7,USA: Minnesota,2021-04-30
MZ192674,B.1.1.7,USA: Minnesota,2021-05-01
MZ192675,B.1.1.7,USA: Minnesota,2021-04-28
MZ192676,B.1.1.7,USA: Minnesota,2021-05-01
MZ192677,B.1.1.7,USA: Minnesota,2021-05-01
MZ192681,B.1.1.7,USA: Minnesota,2021-05-01
MZ192685,B.1.1.7,USA: Minnesota,2021-04-29
MZ192689,B.1.1.7,USA: Wisconsin,2021-05-01
MZ192690,B.1.1.7,USA: Minnesota,2021-05-01
MZ192691,B.1.1.7,USA: Minnesota,2021-04-21
MZ192697,B.1.1.7,USA: Minnesota,2021-05-01
MZ192699,B.1.1.7,USA: Minnesota,2021-04-28
MZ192701,B.1.1.7,USA: Minnesota,2021-04-29
MZ192702,B.1.1.7,USA: Minnesota,2021-05-01
MZ192708,B.1.1.7,USA: Minnesota,2021-04-28
MZ192711,B.1.1.7,USA: Minnesota,2021-05-01
MZ192712,B.1.1.7,USA: Massachusetts,2021-04-28
MZ192714,B.1.1.7,USA: Minnesota,2021-04-29
MZ192716,B.1.1.7,USA: Minnesota,2021-05-01
MZ192717,B.1.1.7,USA: Minnesota,2021-04-28
MZ192719,B.1.1.7,USA: Minnesota,2021-04-28
MZ192720,B.1.1.7,USA: Minnesota,2021-04-27
MZ192723,B.1.1.7,USA: Minnesota,2021-04-28
MZ192724,B.1.1.7,USA: Minnesota,2021-05-01
MZ192726,B.1.1.7,USA: Minnesota,2021-04-29
MZ192728,B.1.1.7,USA: Minnesota,2021-04-28
MZ192732,B.1.1.7,USA: Minnesota,2021-05-01
MZ192735,B.1.1.7,USA: Minnesota,2021-04-28
MZ192739,B.1.1.7,USA: Minnesota,2021-04-29
MZ192740,B.1.1.7,USA: Minnesota,2021-04-28
MZ192742,B.1.1.7,USA: Minnesota,2021-04-28
MZ192744,B.1.1.7,USA: Minnesota,2021-05-01
MZ192745,B.1.1.7,USA: Minnesota,2021-04-28
MZ192746,B.1.1.7,USA: Minnesota,2021-04-29
MZ192747,B.1.1.7,USA: Minnesota,2021-04-28
MZ192748,B.1.1.7,USA: Minnesota,2021-05-01
MZ192749,B.1.1.7,USA: Minnesota,2021-05-01
MZ192750,B.1.1.7,USA: Minnesota,2021-05-01
MZ192752,B.1.1.7,USA: Minnesota,2021-04-29
MZ192753,B.1.1.7,USA: Minnesota,2021-05-01
MZ192755,B.1.1.7,USA: Minnesota,2021-05-01
MZ192760,B.1.1.7,USA: Minnesota,2021-05-01
MZ192761,B.1.1.7,USA: Minnesota,2021-05-01
MZ192765,B.1.1.7,USA: New York,2021-05-03
MZ192766,B.1.1.7,USA: Minnesota,2021-05-01
MZ192771,B.1.1.7,USA: Minnesota,2021-04-29
MZ192773,B.1.1.7,USA: Minnesota,2021-04-29
MZ192775,B.1.1.7,USA: Minnesota,2021-05-01
MZ192778,B.1.1.7,USA: Minnesota,2021-04-28
MZ192780,B.1.1.7,USA: Minnesota,2021-04-29
MZ192781,B.1.1.7,USA: Minnesota,2021-05-01
MZ192784,B.1.1.7,USA: Minnesota,2021-04-29
MZ192785,B.1.1.7,USA: Minnesota,2021-04-27
MZ192786,B.1.1.7,USA: Minnesota,2021-04-27
MZ192787,B.1.1.7,USA: Minnesota,2021-04-27
MZ192789,B.1.1.7,USA: Minnesota,2021-04-29
MZ192793,B.1.1.7,USA: Minnesota,2021-04-27
MZ192794,B.1.1.7,USA: Minnesota,2021-04-29
MZ192795,B.1.1.7,USA: Minnesota,2021-04-29
MZ192798,B.1.1.7,USA: Minnesota,2021-04-29
MZ192799,B.1.1.7,USA: Minnesota,2021-04-29
MZ192801,B.1.1.7,USA: Minnesota,2021-04-27
MZ192807,B.1.1.7,USA: Minnesota,2021-04-30
MZ192808,B.1.1.7,USA: Minnesota,2021-04-30
MZ192809,B.1.1.7,USA: Minnesota,2021-04-28
MZ192812,B.1.1.7,USA: Minnesota,2021-04-29
MZ192813,B.1.1.7,USA: Minnesota,2021-04-29
MZ192816,B.1.1.7,USA: Minnesota,2021-04-28
MZ192817,B.1.1.7,USA: Minnesota,2021-04-28
MZ192818,B.1.1.7,USA: Minnesota,2021-04-29
MZ192819,B.1.1.7,USA: Minnesota,2021-04-27
MZ192820,B.1.1.7,USA: Minnesota,2021-04-28
MZ192822,B.1.1.7,USA: Minnesota,2021-04-27
MZ192824,B.1.1.7,USA: Minnesota,2021-04-28
MZ192829,B.1.1.7,USA: Minnesota,2021-04-29
MZ192831,B.1.1.7,USA: Minnesota,2021-04-30
MZ192837,B.1.1.7,USA: Minnesota,2021-04-27
MZ192838,B.1.1.7,USA: Minnesota,2021-04-29
MZ192840,B.1.1.7,USA: Minnesota,2021-04-30
MZ192841,B.1.1.7,USA: Minnesota,2021-04-28
MZ192842,B.1.1.7,USA: Minnesota,2021-04-26
MZ192843,B.1.1.7,USA: Minnesota,2021-04-30
MZ192844,B.1.1.7,USA: Minnesota,2021-04-27
MZ192845,B.1.1.7,USA: Minnesota,2021-04-28
MZ192850,B.1.1.7,USA: Minnesota,2021-04-27
MZ192853,B.1.1.7,USA: Minnesota,2021-04-30
MZ192854,B.1.1.7,USA: Minnesota,2021-04-29
MZ192855,B.1.1.7,USA: Minnesota,2021-04-29
MZ192856,B.1.1.7,USA: Minnesota,2021-04-27
MZ192861,B.1.1.7,USA: Minnesota,2021-04-30
MZ192862,B.1.1.7,USA: Minnesota,2021-04-28
MZ192866,B.1.1.7,USA: Minnesota,2021-04-29
MZ192869,B.1.1.7,USA: Minnesota,2021-04-29
MZ192870,B.1.1.7,USA: Minnesota,2021-04-27
MZ192871,B.1.1.7,USA: Minnesota,2021-04-29
MZ192872,B.1.1.7,USA: Minnesota,2021-04-27
MZ192873,B.1.1.7,USA: Minnesota,2021-04-28
MZ192875,B.1.1.7,USA: Minnesota,2021-04-27
MZ192876,B.1.1.7,USA: Wisconsin,2021-04-29
MZ192879,B.1.1.7,USA: Minnesota,2021-04-29
MZ192880,B.1.1.7,USA: Minnesota,2021-04-27
MZ192883,B.1.1.7,USA: Minnesota,2021-04-29
MZ192884,B.1.1.7,USA: Minnesota,2021-04-28
MZ192885,B.1.1.7,USA: Minnesota,2021-04-28
MZ192886,B.1.1.7,USA: Minnesota,2021-04-27
MZ192888,B.1.1.7,USA: Minnesota,2021-04-27
MZ192889,B.1.1.7,USA: Minnesota,2021-04-27
MZ192891,B.1.1.7,USA: Minnesota,2021-04-27
MZ192893,B.1.1.7,USA: Minnesota,2021-04-28
MZ192897,B.1.1.7,USA: Minnesota,2021-04-28
MZ192899,B.1.1.7,USA: Minnesota,2021-04-29
MZ192902,B.1.1.7,USA: Minnesota,2021-04-27
MZ192903,B.1.1.7,USA: Minnesota,2021-04-29
MZ192904,B.1.1.7,USA: Minnesota,2021-04-29
MZ192906,B.1.1.7,USA: Minnesota,2021-04-28
MZ192910,B.1.1.7,USA: Minnesota,2021-04-30
MZ192911,B.1.1.7,USA: Minnesota,2021-04-27
MZ192912,B.1.1.7,USA: Minnesota,2021-04-27
MZ192915,B.1.1.7,USA: Minnesota,2021-04-27
MZ192919,B.1.1.7,USA: Minnesota,2021-04-27
MZ192920,B.1.1.7,USA: Minnesota,2021-04-29
MZ192921,B.1.1.7,USA: Minnesota,2021-04-27
MZ192922,B.1.1.7,USA: Minnesota,2021-04-29
MZ192924,B.1.1.7,USA: Minnesota,2021-04-29
MZ192925,B.1.1.7,USA: Minnesota,2021-04-27
MZ192929,B.1.1.7,USA: Minnesota,2021-04-27
MZ192932,B.1.1.7,USA: Minnesota,2021-04-28
MZ192933,B.1.1.7,USA: Minnesota,2021-04-29
MZ192934,B.1.1.7,USA: Minnesota,2021-04-28
MZ192936,B.1.1.7,USA: Minnesota,2021-04-29
MZ192938,B.1.1.7,USA: Minnesota,2021-04-30
MZ192939,B.1.1.7,USA: Minnesota,2021-04-27
MZ192940,B.1.1.7,USA: Minnesota,2021-04-27
MZ192941,B.1.1.7,USA: Minnesota,2021-04-28
MZ192944,B.1.1.7,USA: Minnesota,2021-04-28
MZ192946,B.1.1.7,USA: Minnesota,2021-04-27
MZ192947,B.1.1.7,USA: Minnesota,2021-04-27
MZ192951,B.1.1.7,USA: Minnesota,2021-04-27
MZ192953,B.1.1.7,USA: Minnesota,2021-04-28
MZ192954,B.1.1.7,USA: Minnesota,2021-04-28
MZ192958,B.1.1.7,USA: New Jersey,2021-05-01
MZ192963,B.1.1.7,USA: Minnesota,2021-04-28
MZ192966,B.1.1.7,USA: Minnesota,2021-04-27
MZ192967,B.1.1.7,USA: Minnesota,2021-04-29
MZ192968,B.1.1.7,USA: Minnesota,2021-04-28
MZ192970,B.1.1.7,USA: Minnesota,2021-04-28
MZ192971,B.1.1.7,USA: Minnesota,2021-04-29
MZ192973,B.1.1.7,USA: Minnesota,2021-04-27
MZ192975,B.1.1.7,USA: Minnesota,2021-04-29
MZ192978,B.1.1.7,USA: North Dakota,2021-04-27
MZ192980,B.1.1.7,USA: Minnesota,2021-04-28
MZ192981,B.1.1.7,USA: Minnesota,2021-04-27
MZ192982,B.1.1.7,USA: Minnesota,2021-04-29
MZ192985,B.1.1.7,USA: Minnesota,2021-04-27
MZ192989,B.1.1.7,USA: Minnesota,2021-04-27
MZ192990,B.1.1.7,USA: Minnesota,2021-04-27
MZ192991,B.1.1.7,USA: Minnesota,2021-04-28
MZ192994,B.1.1.7,USA: Minnesota,2021-04-29
MZ192995,B.1.1.7,USA: Minnesota,2021-04-29
MZ192997,B.1.1.7,USA: Minnesota,2021-04-28
MZ192998,B.1.1.7,USA: Minnesota,2021-04-29
MZ193003,B.1.1.7,USA: Minnesota,2021-04-27
MZ193005,B.1.1.7,USA: Minnesota,2021-04-29
MZ193010,B.1.1.7,USA: Minnesota,2021-04-28
MZ193011,B.1.1.7,USA: Wisconsin,2021-04-28
MZ193012,B.1.1.7,USA: Minnesota,2021-04-27
MZ193016,B.1.1.7,USA: Minnesota,2021-04-28
MZ193018,B.1.1.7,USA: Minnesota,2021-04-28
MZ193019,B.1.1.7,USA: Minnesota,2021-04-28
MZ193020,B.1.1.7,USA: Minnesota,2021-04-28
MZ193021,B.1.1.7,USA: Minnesota,2021-04-27
MZ193024,B.1.1.7,USA: Minnesota,2021-04-27
MZ193025,B.1.1.7,USA: Minnesota,2021-04-27
MZ193026,B.1.1.7,USA: Minnesota,2021-04-27
MZ193027,B.1.1.7,USA: Minnesota,2021-04-27
MZ193029,B.1.1.7,USA: Minnesota,2021-04-30
MZ193030,B.1.1.7,USA: Minnesota,2021-04-29
MZ193031,B.1.1.7,USA: Minnesota,2021-04-29
MZ193032,B.1.1.7,USA: Minnesota,2021-04-29
MZ193036,B.1.1.7,USA: Minnesota,2021-04-28
MZ193041,B.1.1.7,USA: Minnesota,2021-04-28
MZ193043,B.1.1.7,USA: Minnesota,2021-04-29
MZ193046,B.1.1.7,USA: Minnesota,2021-04-29
MZ193047,B.1.1.7,USA: Minnesota,2021-04-28
MZ193048,B.1.1.7,USA: Minnesota,2021-04-28
MZ193049,B.1.1.7,USA: Minnesota,2021-04-28
MZ193052,B.1.1.7,USA: Minnesota,2021-04-30
MZ193053,B.1.1.7,USA: West Virginia,2021-04-30
MZ193054,B.1.1.7,USA: Pennsylvania,2021-05-01
MZ193055,B.1.1.7,USA: Minnesota,2021-04-28
MZ193057,B.1.1.7,USA: Minnesota,2021-04-27
MZ193059,B.1.1.7,USA: West Virginia,2021-04-30
MZ193060,B.1.1.7,USA: Minnesota,2021-04-22
MZ193061,B.1.1.7,USA: Minnesota,2021-04-27
MZ193063,B.1.1.7,USA: Georgia,2021-04-29
MZ193065,B.1.1.7,USA: Minnesota,2021-04-27
MZ193066,B.1.1.7,USA: West Virginia,2021-05-01
MZ193067,B.1.1.7,USA: West Virginia,2021-04-30
MZ193070,B.1.1.7,USA: Minnesota,2021-04-30
MZ193071,B.1.1.7,USA: Minnesota,2021-04-29
MZ193077,B.1.1.7,USA: New Jersey,2021-04-30
MZ193080,B.1.1.7,USA: Minnesota,2021-04-30
MZ193084,B.1.1.7,USA: Minnesota,2021-04-28
MZ193085,B.1.1.7,USA: Minnesota,2021-04-28
MZ193086,B.1.1.7,USA: Minnesota,2021-04-28
MZ193087,B.1.1.7,USA: Minnesota,2021-04-29
MZ193088,B.1.1.7,USA: Minnesota,2021-04-28
MZ193091,B.1.1.7,USA: Minnesota,2021-04-29
MZ193093,B.1.1.7,USA: Minnesota,2021-04-28
MZ193094,B.1.1.7,USA: Minnesota,2021-04-30
MZ193096,B.1.1.7,USA: Minnesota,2021-04-28
MZ193098,B.1.1.7,USA: Delaware,2021-04-28
MZ193099,B.1.1.7,USA: Minnesota,2021-04-27
MZ193102,B.1.1.7,USA: Minnesota,2021-04-25
MZ193103,B.1.1.7,USA: Minnesota,2021-04-28
MZ193104,B.1.1.7,USA: Minnesota,2021-04-29
MZ193105,B.1.1.7,USA: Minnesota,2021-04-30
MZ193106,B.1.1.7,USA: Minnesota,2021-04-30
MZ193107,B.1.1.7,USA: Minnesota,2021-04-30
MZ193109,B.1.1.7,USA: Minnesota,2021-04-28
MZ193110,B.1.1.7,USA: Minnesota,2021-04-28
MZ193112,B.1.1.7,USA: Minnesota,2021-04-28
MZ193115,B.1.1.7,USA: Minnesota,2021-04-29
MZ193116,B.1.1.7,USA: Minnesota,2021-04-27
MZ193118,B.1.1.7,USA: Pennsylvania,2021-04-29
MZ193121,B.1.1.7,USA: Minnesota,2021-04-29
MZ193122,B.1.1.7,USA: Minnesota,2021-04-28
MZ193123,B.1.1.7,USA: Wisconsin,2021-04-21
MZ193127,B.1.1.7,USA: Minnesota,2021-04-29
MZ193131,B.1.1.7,USA: West Virginia,2021-04-30
MZ193133,B.1.1.7,USA: Minnesota,2021-04-28
MZ193134,B.1.1.7,USA: Minnesota,2021-04-27
MZ193135,B.1.1.7,USA: Minnesota,2021-04-28
MZ193136,B.1.1.7,USA: Minnesota,2021-04-30
MZ193139,B.1.1.7,USA: Idaho,2021-04-30
MZ193140,B.1.1.7,USA: Minnesota,2021-04-27
MZ193143,B.1.1.7,USA: Minnesota,2021-04-28
MZ193144,B.1.1.7,USA: New Mexico,2021-04-29
MZ193146,B.1.1.7,USA: Minnesota,2021-04-30
MZ193148,B.1.1.7,USA: Illinois,2021-04-28
MZ193149,B.1.1.7,USA: Idaho,2021-04-30
MZ193152,B.1.1.7,USA: Mississippi,2021-04-29
MZ193156,B.1.1.7,USA: Ohio,2021-04-28
MZ193157,B.1.1.7,USA: Minnesota,2021-04-28
MZ193158,B.1.1.7,USA: Minnesota,2021-04-28
MZ193159,B.1.1.7,USA: Minnesota,2021-04-30
MZ193160,B.1.1.7,USA: Minnesota,2021-04-28
MZ193162,B.1.1.7,USA: Minnesota,2021-04-28
MZ193163,B.1.1.7,USA: Minnesota,2021-04-29
MZ193166,B.1.1.7,USA: Minnesota,2021-04-29
MZ193167,B.1.1.7,USA: Minnesota,2021-04-30
MZ193169,B.1.1.7,USA: Minnesota,2021-04-28
MZ193170,B.1.1.7,USA: Pennsylvania,2021-04-29
MZ193177,B.1.1.7,USA: Minnesota,2021-04-28
MZ193179,B.1.1.7,USA: Minnesota,2021-04-28
MZ193180,B.1.1.7,USA: West Virginia,2021-05-01
MZ193186,B.1.1.7,USA: Oklahoma,2021-04-29
MZ193188,B.1.1.7,USA: Minnesota,2021-04-30
MZ193189,B.1.1.7,USA: New Jersey,2021-05-01
MZ193190,B.1.1.7,USA: Minnesota,2021-04-27
MZ193194,B.1.1.7,USA: New Mexico,2021-04-30
MZ193197,B.1.1.7,USA: Minnesota,2021-04-27
MZ193198,B.1.1.7,USA: Florida,2021-04-30
MZ193199,B.1.1.7,USA: Minnesota,2021-04-28
MZ193200,B.1.1.7,USA: Maryland,2021-05-01
MZ193201,B.1.1.7,USA: Minnesota,2021-04-30
MZ193202,B.1.1.7,USA: Minnesota,2021-04-30
MZ193203,B.1.1.7,USA: Minnesota,2021-04-28
MZ193204,B.1.1.7,USA: Wyoming,2021-04-30
MZ193205,B.1.1.7,USA: Minnesota,2021-04-29
MZ193209,B.1.1.7,USA: Minnesota,2021-04-25
MZ193213,B.1.1.7,USA: New Jersey,2021-04-29
MZ193215,B.1.1.7,USA: Minnesota,2021-04-30
MZ193217,B.1.1.7,USA: Minnesota,2021-04-28
MZ193218,B.1.1.7,USA: Minnesota,2021-04-27
MZ193221,B.1.1.7,USA: Minnesota,2021-04-30
MZ193222,B.1.1.7,USA: Minnesota,2021-04-28
MZ193223,B.1.1.7,USA: Idaho,2021-04-30
MZ193228,B.1.1.7,USA: Minnesota,2021-04-28
MZ193229,B.1.1.7,USA: Minnesota,2021-04-29
MZ193235,B.1.1.7,USA: Minnesota,2021-04-29
MZ193237,B.1.1.7,USA: Idaho,2021-04-30
MZ193239,B.1.1.7,USA: West Virginia,2021-04-29
MZ193240,B.1.1.7,USA: Minnesota,2021-04-30
MZ193241,B.1.1.7,USA: Minnesota,2021-04-28
MZ193242,B.1.1.7,USA: West Virginia,2021-04-29
MZ193245,B.1.1.7,USA: New Jersey,2021-04-28
MZ193247,B.1.1.7,USA: Minnesota,2021-04-30
MZ193250,B.1.1.7,USA: Minnesota,2021-04-30
MZ193251,B.1.1.7,USA: Minnesota,2021-04-29
MZ193252,B.1.1.7,USA: Minnesota,2021-04-27
MZ193253,B.1.1.7,USA: Minnesota,2021-05-01
MZ193258,B.1.1.7,USA: Minnesota,2021-04-28
MZ193259,B.1.1.7,USA: Minnesota,2021-04-28
MZ193261,B.1.1.7,USA: Minnesota,2021-04-29
MZ193262,B.1.1.7,USA: Minnesota,2021-04-28
MZ193263,B.1.1.7,USA: Minnesota,2021-04-28
MZ193265,B.1.1.7,USA: Minnesota,2021-04-28
MZ193266,B.1.1.7,USA: New Mexico,2021-04-29
MZ193269,B.1.1.7,USA: New Mexico,2021-04-29
MZ193270,B.1.1.7,USA: Minnesota,2021-04-28
MZ193272,B.1.1.7,USA: Georgia,2021-05-01
MZ193273,B.1.1.7,USA: Georgia,2021-04-29
MZ193274,B.1.1.7,USA: Colorado,2021-04-29
MZ193277,B.1.1.7,USA: Minnesota,2021-04-27
MZ193279,B.1.1.7,USA: Wisconsin,2021-04-27
MZ193280,B.1.1.7,USA: Colorado,2021-04-29
MZ193284,B.1.1.7,USA: Minnesota,2021-04-22
MZ193285,B.1.1.7,USA: Massachusetts,2021-04-30
MZ193288,B.1.1.7,USA: Ohio,2021-05-01
MZ193289,B.1.1.7,USA: Ohio,2021-04-30
MZ193290,B.1.1.7,USA: Ohio,2021-04-30
MZ193293,B.1.1.7,USA: Ohio,2021-04-30
MZ193295,B.1.1.7,USA: Minnesota,2021-04-29
MZ193297,B.1.1.7,USA: Minnesota,2021-04-28
MZ193298,B.1.1.7,USA: Colorado,2021-04-29
MZ193301,B.1.1.7,USA: West Virginia,2021-04-30
MZ193302,B.1.1.7,USA: Minnesota,2021-04-22
MZ193305,B.1.1.7,USA: Minnesota,2021-04-23
MZ193306,B.1.1.7,USA: Minnesota,2021-04-20
MZ193307,B.1.1.7,USA: Minnesota,2021-04-20
MZ193308,B.1.1.7,USA: Minnesota,2021-04-20
MZ193309,B.1.1.7,USA: Minnesota,2021-04-20
MZ193310,B.1.1.7,USA: Minnesota,2021-04-20
MZ193311,B.1.1.7,USA: Minnesota,2021-04-22
MZ193313,B.1.1.7,USA: Minnesota,2021-04-22
MZ193315,B.1.1.7,USA: Minnesota,2021-04-20
MZ193316,B.1.1.7,USA: Minnesota,2021-04-20
MZ193317,B.1.1.7,USA: Minnesota,2021-04-22
MZ193318,B.1.1.7,USA: Minnesota,2021-04-20
MZ193319,B.1.1.7,USA: Minnesota,2021-04-22
MZ193320,B.1.1.7,USA: Minnesota,2021-04-23
MZ193321,B.1.1.7,USA: Minnesota,2021-04-20
MZ193322,B.1.1.7,USA: Minnesota,2021-04-22
MZ193323,B.1.1.7,USA: Minnesota,2021-04-20
MZ193324,B.1.1.7,USA: Minnesota,2021-04-23
MZ193325,B.1.1.7,USA: Minnesota,2021-04-23
MZ193327,B.1.1.7,USA: Minnesota,2021-04-23
MZ193328,B.1.1.7,USA: Minnesota,2021-04-20
MZ193329,B.1.1.7,USA: Minnesota,2021-04-20
MZ193330,B.1.1.7,USA: Minnesota,2021-04-23
MZ193331,B.1.1.7,USA: Minnesota,2021-04-23
MZ193332,B.1.1.7,USA: Minnesota,2021-04-20
MZ193333,B.1.1.7,USA: Minnesota,2021-04-23
MZ193334,B.1.1.7,USA: Minnesota,2021-04-20
MZ193337,B.1.1.7,USA: Minnesota,2021-04-22
MZ193339,B.1.1.7,USA: Minnesota,2021-04-23
MZ193340,B.1.1.7,USA: Minnesota,2021-04-20
MZ193342,B.1.1.7,USA: Minnesota,2021-04-20
MZ193343,B.1.1.7,USA: Minnesota,2021-04-20
MZ193344,B.1.1.7,USA: Minnesota,2021-04-23
MZ193346,B.1.1.7,USA: Minnesota,2021-04-22
MZ193347,B.1.1.7,USA: Minnesota,2021-04-20
MZ193348,B.1.1.7,USA: Minnesota,2021-04-20
MZ193349,B.1.1.7,USA: Minnesota,2021-04-22
MZ193350,B.1.1.7,USA: Minnesota,2021-04-23
MZ193351,B.1.1.7,USA: Minnesota,2021-04-20
MZ193352,B.1.1.7,USA: Minnesota,2021-04-20
MZ193353,B.1.1.7,USA: Minnesota,2021-04-22
MZ193354,B.1.1.7,USA: Minnesota,2021-04-20
MZ193355,B.1.1.7,USA: Minnesota,2021-04-20
MZ193356,B.1.1.7,USA: Minnesota,2021-04-23
MZ193358,B.1.1.7,USA: Minnesota,2021-04-23
MZ193359,B.1.1.7,USA: Minnesota,2021-04-22
MZ193360,B.1.1.7,USA: Minnesota,2021-04-20
MZ193362,B.1.1.7,USA: Minnesota,2021-04-20
MZ193363,B.1.1.7,USA: Minnesota,2021-04-22
MZ193364,B.1.1.7,USA: Minnesota,2021-04-20
MZ193365,B.1.1.7,USA: Minnesota,2021-04-22
MZ193366,B.1.1.7,USA: Minnesota,2021-04-22
MZ193369,B.1.1.7,USA: Minnesota,2021-04-20
MZ193370,B.1.1.7,USA: Minnesota,2021-04-20
MZ193371,B.1.1.7,USA: Minnesota,2021-04-20
MZ193373,B.1.1.7,USA: Minnesota,2021-04-22
MZ193374,B.1.1.7,USA: Minnesota,2021-04-22
MZ193375,B.1.1.7,USA: Minnesota,2021-04-20
MZ193376,B.1.1.7,USA: Minnesota,2021-04-22
MZ193377,B.1.1.7,USA: Minnesota,2021-04-22
MZ193378,B.1.1.7,USA: Minnesota,2021-04-20
MZ193379,B.1.1.7,USA: Minnesota,2021-04-20
MZ193380,B.1.1.7,USA: Minnesota,2021-04-20
MZ193381,B.1.1.7,USA: Minnesota,2021-04-20
MZ193382,B.1.1.7,USA: Minnesota,2021-04-20
MZ193383,B.1.1.7,USA: Minnesota,2021-04-22
MZ193384,B.1.1.7,USA: Minnesota,2021-04-20
MZ193385,B.1.1.7,USA: Minnesota,2021-04-22
MZ193386,B.1.1.7,USA: Minnesota,2021-04-22
MZ193387,B.1.1.7,USA: Minnesota,2021-04-20
MZ193388,B.1.1.7,USA: Minnesota,2021-04-20
MZ193389,B.1.1.7,USA: Minnesota,2021-04-23
MZ193390,B.1.1.7,USA: Minnesota,2021-04-20
MZ193391,B.1.1.7,USA: Minnesota,2021-04-23
MZ193393,B.1.1.7,USA: Minnesota,2021-04-20
MZ193394,B.1.1.7,USA: Minnesota,2021-04-23
MZ193395,B.1.1.7,USA: Minnesota,2021-04-20
MZ193396,B.1.1.7,USA: Minnesota,2021-04-20
MZ193397,B.1.1.7,USA: Minnesota,2021-04-23
MZ193398,B.1.1.7,USA: Minnesota,2021-04-22
MZ193399,B.1.1.7,USA: Minnesota,2021-04-20
MZ193400,B.1.1.7,USA: Minnesota,2021-04-20
MZ193401,B.1.1.7,USA: Minnesota,2021-04-22
MZ193402,B.1.1.7,USA: Minnesota,2021-04-20
MZ193405,B.1.1.7,USA: Minnesota,2021-04-20
MZ193406,B.1.1.7,USA: Minnesota,2021-04-23
MZ193407,B.1.1.7,USA: Minnesota,2021-04-22
MZ193408,B.1.1.7,USA: Minnesota,2021-04-22
MZ193409,B.1.1.7,USA: Minnesota,2021-04-23
MZ193411,B.1.1.7,USA: Minnesota,2021-04-20
MZ193412,B.1.1.7,USA: Minnesota,2021-04-23
MZ193413,B.1.1.7,USA: Minnesota,2021-04-23
MZ193415,B.1.1.7,USA: Minnesota,2021-04-20
MZ193416,B.1.1.7,USA: Minnesota,2021-04-20
MZ193417,B.1.1.7,USA: Minnesota,2021-04-23
MZ193418,B.1.1.7,USA: Minnesota,2021-04-23
MZ193419,B.1.1.7,USA: Minnesota,2021-04-20
MZ193422,B.1.1.7,USA: Minnesota,2021-04-23
MZ193423,B.1.1.7,USA: Minnesota,2021-04-22
MZ193426,B.1.1.7,USA: Minnesota,2021-04-23
MZ193427,B.1.1.7,USA: Minnesota,2021-04-23
MZ193428,B.1.1.7,USA: Minnesota,2021-04-20
MZ193429,B.1.1.7,USA: Minnesota,2021-04-22
MZ193431,B.1.1.7,USA: Minnesota,2021-04-20
MZ193434,B.1.1.7,USA: Minnesota,2021-04-22
MZ193435,B.1.1.7,USA: Minnesota,2021-04-20
MZ193436,B.1.1.7,USA: Minnesota,2021-04-20
MZ193437,B.1.1.7,USA: Minnesota,2021-04-20
MZ193438,B.1.1.7,USA: Minnesota,2021-04-22
MZ193439,B.1.1.7,USA: Minnesota,2021-04-20
MZ193440,B.1.1.7,USA: Minnesota,2021-04-20
MZ193441,B.1.1.7,USA: Minnesota,2021-04-23
MZ193443,B.1.1.7,USA: Minnesota,2021-04-20
MZ193444,B.1.1.7,USA: Minnesota,2021-04-20
MZ193445,B.1.1.7,USA: Minnesota,2021-04-20
MZ193446,B.1.1.7,USA: Minnesota,2021-04-20
MZ193448,B.1.1.7,USA: Minnesota,2021-04-23
MZ193449,B.1.1.7,USA: Minnesota,2021-04-22
MZ193450,B.1.1.7,USA: Minnesota,2021-04-20
MZ193451,B.1.1.7,USA: Minnesota,2021-04-23
MZ193452,B.1.1.7,USA: Minnesota,2021-04-22
MZ193454,B.1.1.7,USA: Minnesota,2021-04-23
MZ193455,B.1.1.7,USA: Minnesota,2021-04-20
MZ193457,B.1.1.7,USA: Minnesota,2021-04-20
MZ193458,B.1.1.7,USA: Minnesota,2021-04-22
MZ193461,B.1.1.7,USA: Minnesota,2021-04-23
MZ193462,B.1.1.7,USA: Minnesota,2021-04-23
MZ193464,B.1.1.7,USA: Minnesota,2021-04-23
MZ193465,B.1.1.7,USA: Minnesota,2021-04-20
MZ193466,B.1.1.7,USA: Minnesota,2021-04-22
MZ193467,B.1.1.7,USA: Minnesota,2021-04-22
MZ193468,B.1.1.7,USA: Minnesota,2021-04-20
MZ193469,B.1.1.7,USA: Minnesota,2021-04-23
MZ193472,B.1.1.7,USA: Minnesota,2021-04-22
MZ193474,B.1.1.7,USA: Minnesota,2021-04-22
MZ193475,B.1.1.7,USA: Minnesota,2021-04-20
MZ193476,B.1.1.7,USA: Minnesota,2021-04-20
MZ193477,B.1.1.7,USA: Minnesota,2021-04-20
MZ193478,B.1.1.7,USA: Minnesota,2021-04-22
MZ193479,B.1.1.7,USA: Minnesota,2021-04-23
MZ193480,B.1.1.7,USA: Minnesota,2021-04-20
MZ193482,B.1.1.7,USA: Minnesota,2021-04-20
MZ193485,B.1.1.7,USA: Minnesota,2021-04-20
MZ193487,B.1.1.7,USA: Minnesota,2021-04-20
MZ193488,B.1.1.7,USA: Minnesota,2021-04-22
MZ193489,B.1.1.7,USA: Minnesota,2021-04-20
MZ193490,B.1.1.7,USA: Minnesota,2021-04-20
MZ193492,B.1.1.7,USA: Minnesota,2021-04-22
